"Region","Site","Longitude","Latitude","SiteType","Year","Survey_Date","Season","DFOArea","Species","Inferred","NonPup","Swimmers","Total","Survey_Month","Present","year_group"
"Salish Sea","Snake-Hudson",-123.889311,49.214333,"W",2005,"2005-02-23","winter","17","California",0,0,0,0,"02",FALSE,"[2005,2010)"
"Salish Sea","Snake-Hudson",-123.889311,49.214333,"W",2009,"2009-02-08","winter","17","California",0,0,0,0,"02",FALSE,"[2005,2010)"
"Salish Sea","Trail Islands",-123.814352,49.453299,"W",1976,"1976-12-17","winter","29","California",0,0,0,0,"12",FALSE,"[1975,1980)"
"Salish Sea","Trail Islands",-123.814352,49.453299,"W",1977,"1977-02-07","winter","29","California",0,0,0,0,"02",FALSE,"[1975,1980)"
"Salish Sea","Trail Islands",-123.814352,49.453299,"W",1977,"1977-02-09","winter","29","California",0,0,0,0,"02",FALSE,"[1975,1980)"
"Salish Sea","Trail Islands",-123.814352,49.453299,"W",1977,"1977-03-10","winter","29","California",0,0,0,0,"03",FALSE,"[1975,1980)"
"Salish Sea","Trail Islands",-123.814352,49.453299,"W",1984,"1984-10-19","fall","29","California",0,0,2,2,"10",TRUE,"[1980,1985)"
"Salish Sea","Trail Islands",-123.814352,49.453299,"W",1984,"1984-12-04","winter","29","California",0,5,0,5,"12",TRUE,"[1980,1985)"
"Salish Sea","Trail Islands",-123.814352,49.453299,"W",1985,"1985-01-07","winter","29","California",0,0,0,0,"01",FALSE,"[1985,1990)"
"Salish Sea","Trail Islands",-123.814352,49.453299,"W",1985,"1985-04-29","spring","29","California",0,0,0,0,"04",FALSE,"[1985,1990)"
"Salish Sea","Trial Islands",-123.304667,48.405833,"W",1997,"1997-02-13","winter","19","California",0,254,0,254,"02",TRUE,"[1995,2000)"
"Salish Sea","Trial Islands",-123.304667,48.405833,"W",1998,"1998-02-19","winter","19","California",0,2,0,2,"02",TRUE,"[1995,2000)"
"Salish Sea","Trial Islands",-123.304667,48.405833,"W",1999,"1999-03-05","winter","19","California",0,0,0,0,"03",FALSE,"[1995,2000)"
"Salish Sea","Trial Islands",-123.304667,48.405833,"W",2000,"2000-02-25","winter","19","California",0,15,0,15,"02",TRUE,"[2000,2005)"
"Salish Sea","Trial Islands",-123.304667,48.405833,"W",2002,"2002-02-26","winter","19","California",0,27,0,27,"02",TRUE,"[2000,2005)"
"Salish Sea","Trial Islands",-123.304667,48.405833,"W",2002,"2002-04-03","spring","19","California",0,0,0,0,"04",FALSE,"[2000,2005)"
"Salish Sea","Trial Islands",-123.304667,48.405833,"W",2003,"2003-02-11","winter","19","California",0,30,0,30,"02",TRUE,"[2000,2005)"
"Salish Sea","Trial Islands",-123.304667,48.405833,"W",2004,"2004-02-11","winter","19","California",0,4,0,4,"02",TRUE,"[2000,2005)"
"Salish Sea","Trial Islands",-123.304667,48.405833,"W",2005,"2005-02-22","winter","19","California",0,0,0,0,"02",FALSE,"[2005,2010)"
"Salish Sea","Trial Islands",-123.304667,48.405833,"W",2009,"2009-02-08","winter","19","California",0,0,0,0,"02",FALSE,"[2005,2010)"
"Salish Sea","Trial Islands",-123.304667,48.405833,"W",2012,"2012-10-25","fall","19","California",0,0,0,0,"10",FALSE,"[2010,2015)"
"Salish Sea","Trial Islands",-123.304667,48.405833,"W",2016,"2016-10-30","fall","19","California",0,0,0,0,"10",FALSE,"[2015,2020)"
"Salish Sea","Trial Islands",-123.304667,48.405833,"W",2017,"2017-02-07","winter","19","California",0,0,0,0,"02",FALSE,"[2015,2020)"
"Salish Sea","Tumbo-East Point",-123.041831,48.787901,"W",1982,"1982-02-17","winter","18","California",0,0,0,0,"02",FALSE,"[1980,1985)"
"Salish Sea","Tumbo-East Point",-123.041831,48.787901,"W",1997,"1997-02-13","winter","18","California",0,0,0,0,"02",FALSE,"[1995,2000)"
"Salish Sea","Tumbo-East Point",-123.041831,48.787901,"W",1998,"1998-02-20","winter","18","California",0,0,0,0,"02",FALSE,"[1995,2000)"
